"X1","X2","class"
0.629580994722375,0.58791020895599,3
0.782229187059635,0.522869102688439,3
0.857874641433735,0.531634936760319,3
0.587516084206438,0.516471180385514,3
0.743939444356233,0.538039171442791,3
0.366193181502902,0.680108920935734,1
0.385907144315716,0.479450288019346,2
0.504431457236061,0.475976946722739,2
0.635033469807938,0.613739955142471,3
0.245323354506496,0.302411405958053,2
0.436904683136512,0.695371957992241,1
0.265789887527107,0.731038496234792,1
0.720566492964962,0.584484796734723,3
0.357420105228967,0.685419474805352,1
0.707557360023416,0.547371063356649,3
0.226545392860487,0.721654852075131,1
0.581101392429957,0.499480917579874,3
0.516240023044272,0.451484288765711,2
0.848416200373733,0.460974599162557,3
0.464033731603642,0.692094947338577,1
0.381251591027096,0.637947145004072,1
0.275845571045136,0.365649578434079,2
0.785727463233158,0.569520037500331,3
0.373660180992362,0.518758763427307,2
0.836177167781493,0.544075324198492,3
0.283301073977543,0.699577031762555,1
0.287765569250841,0.777037606419644,1
0.344492648435966,0.715012166220577,1
0.727223298213325,0.526207380689654,3
0.694748872441242,0.585436537057183,3
0.33707169733735,0.642603587670106,1
0.415641906737222,0.747010658434199,1
0.33975371823769,0.379889711463177,2
0.243333190756931,0.38630438770637,2
0.328278713371606,0.83714264308678,1
0.381959289647354,0.80951866278569,1
0.340056722579087,0.747196414417702,1
0.762606970551243,0.508894724753618,3
0.379852706031357,0.475140338598002,2
0.228741142486265,0.48520785268486,2
0.519661441003713,0.539563859588049,2
0.341391377561033,0.714757307052309,1
0.807129497393406,0.556616283876877,3
0.692935581413539,0.575420886095932,3
0.620412851734669,0.55175331648365,3
0.833815305664501,0.529662770495975,3
0.828052504512873,0.51492260712139,3
0.730218399179707,0.46063325839075,3
0.806684877972731,0.539317181875304,3
0.290638367180636,0.705851469584425,1
0.570742535169078,0.687670262518286,3
0.327372266127623,0.481294512322238,2
0.608111843090203,0.615530469307867,2
0.364821462359419,0.330731581514449,2
0.721960372382001,0.661384487166193,3
0.926332477765436,0.513495932788489,3
0.775106059721029,0.544696908526043,3
0.746840571226279,0.479323028023342,3
0.380783472723311,0.512424680007748,2
0.43507836119782,0.650936378204408,1
0.277548725740767,0.356653823073457,2
0.274475307720451,0.416095441660244,2
0.383014806045177,0.801662781033214,1
0.275345367210919,0.628113022766158,1
0.414940304498121,0.424232587634975,2
0.417936787899712,0.629085966372736,1
0.399835529863857,0.697940102268927,1
0.478929207465321,0.51034997520084,2
0.347118887555769,0.670036217193112,1
0.588134283659893,0.618082437119774,3
0.660437584646261,0.591747795511314,3
0.710546176468526,0.538723838995638,3
0.0868540116807878,0.33662133743907,2
0.422904827430175,0.663677258067977,1
0.285381612746064,0.679938614249077,1
0.727742960911358,0.563427322366482,3
0.696752393698243,0.53941101324955,3
0.35434478812694,0.590734963317894,1
0.354030308444066,0.554918452535333,1
0.760970059919194,0.48034584122407,3
0.832926203260306,0.535817660657602,3
0.8754675837602,0.421094836372378,3
0.304539607930694,0.531290561226923,1
0.80403676061223,0.52855573266605,3
0.414968392944128,0.756973557386356,1
0.897229777489054,0.464544704818909,3
0.294225023103313,0.341070899828767,2
0.910589226721346,0.445241395820828,3
0.333753361830467,0.357419510903092,2
0.834266726792905,0.461556704812954,3
0.345778760943956,0.366840389042013,2
0.432722176267842,0.322495004420184,2
0.803988715579448,0.565652171762228,3
0.853878485423088,0.463972063806874,3
0.404330003521566,0.389835868313208,2
0.76100937786602,0.48086786801177,3
0.647963772620164,0.573343413413619,3
0.343432156883297,0.499465026338016,2
0.449136625378742,0.488341814178133,2
0.374369936034064,0.6990809364875,1
0.299251165101596,0.376944009847342,2
0.422216020300443,0.624444037217823,1
0.397860889921528,0.809206078430716,1
0.314945501081137,0.604221029151563,1
0.33632385677119,0.759058228147521,1
0.694631905502016,0.552770575002117,3
0.818717865560821,0.481916006336457,3
0.335512318684723,0.359116386452785,2
0.676155452672018,0.603511033472763,3
0.395411339718714,0.392930784625624,2
0.242012685141741,0.396280634987207,2
0.762226309541871,0.480393499297805,3
0.345266303782181,0.669958822893582,1
0.283972226644886,0.543823106807103,1
0.824019465920713,0.46934433405717,3
0.381404923458705,0.837926454742574,1
0.378623622535119,0.762725034366147,1
0.756783175073189,0.646634766150579,3
0.715444469575611,0.542388415182051,3
0.740745570988816,0.547297299714396,3
0.717895677824453,0.564297243009371,3
0.329639605362802,0.444588283169166,2
0.253116017929582,0.565463684845997,1
0.905710412446264,0.451724698674223,3
0.272552295445415,0.55109348658428,1
0.368828739557684,0.432582138825121,2
0.337663844650974,0.438468851736704,2
0.320168765386857,0.659684080884439,1
0.302430145090001,0.688549684305674,1
0.65970984528526,0.541209551415099,3
0.722410173977753,0.481773937719088,3
0.403554938338293,0.513915519998029,2
0.421688911036782,0.724555058392482,1
0.454676227977288,0.417337678747745,2
0.369410744617945,0.366793034237599,2
0.724214924316064,0.510382299753055,3
0.26541837537239,0.519337347743097,2
0.348606923300342,0.432098600138455,2
0.633920064215401,0.63840872535869,3
0.831716607538256,0.56355926583767,3
0.354975240562448,0.723383778066428,1
0.377332685306185,0.570421001629782,1
0.306694646079232,0.277674185659476,2
0.392876778340884,0.413155433486326,2
0.437933964093198,0.481101052526713,2
0.646004594385001,0.564740549759479,3
0.790586679051033,0.571229415816556,3
0.411300741683536,0.745595478013742,1
0.2701394342693,0.55881900982742,1
0.28380746633936,0.670981672477972,1
0.226474771448707,0.388426724950511,2
0.357232037667472,0.409487754067298,2
0.379778422189774,0.289782281573097,2
0.255486625677969,0.282717347690905,2
0.380802284244263,0.634789690057488,1
0.407101633153788,0.438207787685484,2
0.858465859849294,0.518134332577126,3
0.600980806897269,0.576412136371896,3
0.389658699054324,0.64954364417962,1
0.50913119657505,0.599412863612611,2
0.82034365183566,0.526019118378508,3
0.543408777790019,0.451683402195971,2
0.220703999344175,0.697871518524513,1
0.489644941845572,0.657473494682777,1
0.242955096358293,0.830708253723465,1
0.357378217956478,0.299846392673597,2
0.376759137445501,0.609119471027637,1
0.326008422577841,0.609389751411831,1
0.368974034192717,0.46188419061167,2
0.794173059916851,0.439453901055208,3
0.782342911645457,0.48599564866151,3
0.422581914266792,0.694081653199804,1
0.769359859218351,0.574343059863445,3
0.336259972216944,0.520719785135766,1
0.37950617411257,0.403794356253579,2
0.849841836359854,0.54618825961472,3
0.372510806198514,0.707950733622645,1
0.360608691198094,0.385091802602387,2
0.351024916481163,0.424908315219857,2
0.730908887151867,0.607137542547025,3
0.848080296330764,0.467701171789253,3
0.821495611350889,0.514683727795538,3
0.355013958795225,0.417913355640638,2
0.432703645943533,0.418735627121084,2
0.289050665986307,0.291035833827749,2
0.309677696288426,0.341739377742438,2
0.501124665053024,0.510067088100784,2
0.771814288255601,0.627693252512167,3
0.260601063967091,0.290955961934723,2
0.279386931842966,0.36890642823069,2
0.300199535284026,0.357537229533299,2
0.863987999112718,0.496885234700122,3
0.69816422419943,0.515331660626065,3
0.207490125625489,0.347272715339362,2
0.49751376326856,0.514274195732719,2
0.781996195096072,0.555405545472171,3
0.436653872997199,0.77972833990215,1
0.433562174480057,0.364104283613826,2
0.373029213066991,0.704491621255856,1
0.270205040645454,0.291672226835405,2
